Département,Date,Route,Direction,Flash,Latitude,Longitude,Vitesse
75,2009/07/27,"Quai de l'hôtel de Ville, face au n°22",Quai du Louvre vers Quai de la Râpée,,48.85373,2.35646,50
75,2012/12/11,"Cours de Vincennes, face au 107",Porte de Vincennes vers place de la Nation,,48.847217,2.410152,50
75,2013/01/14,Allée de Longchamp au niveau candélabre n°XVI 9089,Porte Maillot vers route de la Muette à Neuilly,,48.87363,2.26748,50
75,2013/01/29,"face au n° 98, cours de Vincennes",Place de la Nation vers Porte de Vincennes,,48.847222,2.408315,50
75,2013/07/08,Bd Périphérique Intérieur - Porte Dauphine,Porte de la Muette vers Porte Maillot,,48.866458,2.268784,70
75,2013/08/01,Porte de la Chapelle (18ième) BP intérieur,Porte de Clignancourt vers Porte d'Aubervilliers,,48.900701,2.361351,70
75,2013/11/04,Sortie tunnel des Lilas - BP intérieur (20ième),Porte du Pré St Gervais vers Porte de Bagnolet,,48.869597,2.4131827,70
75,2013/11/04,Porte de Vincennes - BP extérieur (12ième),Porte Dorée vers Porte de Montreuil,,48.8456914,2.4143455,70
75,2013/11/04,Porte d'Ivry - BP extérieur (13ième),Porte d'Italie vers Quai d'Ivry,,48.818,2.3688,70
75,2013/12/16,Porte d'Aubervilliers - BP extérieur (19ième),Porte de la Villette vers la Porte de la Chapelle,,48.900368,2.3748344,70
75,2014/01/02,Avenue de la Grande Armée,Place C. De Gaulle vers Place de la Porte Maillot,,48.875971,2.288479,50
75,2014/01/02,Quai de Bercy au niveau du candélabre XII-13561,Province vers Paris,,48.837,2.3776,50
75,2014/01/17,Avenue Denfert-Rochereau - Face aux numéros 69/71,PLACE DENFERT ROCHEREAU vers RUE CASSINI,,48.837,2.3352,50
75,2014/01/27,Face au n° 167/169 de l'avenue Daumesnil,DOUBLE SENS,,48.840788,2.390433,50
75,2014/01/27,Vis à vis du n° 5 quai Saint Bernard,quai saint Bernard vers quai de la Tournelle,,48.8470894,2.3606053,50
75,2014/01/31,BP intérieur - Porte de Vanves/Brancion,PORTE DE CHATILLON vers PORTE DE VERSAILLES,,48.826,2.2988,70
75,2017/04/14,A6B,PARIS vers PROVINCE,,48.816346,2.359291,50
76,2004/08/04,RN28,ABBEVILLE VERS ROUEN,,49.45188,1.14532,70
76,2005/04/09,RD1314,DOUBLE SENS,,49.75073,1.42664,70
76,2005/06/27,RD6015,ST ROMAIN DE COLBOSC vers BOLBEC,,49.55433,0.43557,80
76,2005/07/21,RD915,DOUBLE SENS,,49.49519,1.6849,80
76,2005/11/24,RN31,DOUBLE SENS,,49.4454,1.2005,70
76,2006/02/27,RD485,LE TREPORT VERS DIEPPE,,49.9185,1.10488,90
76,2006/07/10,RD131,ARELAUNE EN SEINE vers YVETOT,,49.58333,0.73125,80
76,2008/02/25,A151,Totes vers Rouen,,49.51508,0.99485,90
76,2009/06/19,RD6014,DOUBLE SENS,,49.38538,1.25976,80
76,2009/10/30,RD929,TOTES vers YVETOT,,49.63277,0.81157,70
76,2009/11/20,RD929,YVETOT vers TOTES,,49.6328,0.81176,70
76,2010/10/22,RD438,BOURGTHEROULDE INFREVILLE vers LA BOUILLE,,49.336,0.9199,80
77,2004/01/09,RD637,FONTAINEBLEAU VERS PARIS,,48.45603,2.60488,90
77,2004/12/11,RN4,DOUBLE SENS,,48.69258,3.39995,80
77,2004/12/20,RN3,MEAUX VERS PARIS,,48.95811,2.84479,90
77,2005/01/20,RD637,PARIS VERS FONTAINEBLEAU,,48.45588,2.60473,90
77,2005/09/23,RD606,SENS VERS FONTAINEBLEAU,,48.35658,2.98872,80
77,2005/11/02,RD607,NEMOURS VERS PARIS,,48.39021,2.69002,90
77,2006/07/05,RN104,BRIE COMTE ROBERT VERS PONTAULT COMBAULT,,48.7281,2.603,90
77,2006/08/23,RD231,DOUBLE SENS,,48.79432,2.86412,80
77,2007/04/23,RD607,PARIS VERS NEMOURS,,48.41031,2.68374,90
77,2008/03/25,RN104,CORBEIL-ESSONNES vers MELUN,,48.6319,2.5256,110
77,2008/03/25,RD619,GUIGNES vers PROVINS,,48.5815,2.9621,80
77,2008/07/10,RD471,DOUBLE SENS,,48.7225,2.6984,80
77,2008/08/08,RD152,DOUBLE SENS,,48.30506,2.5085,80
77,2008/08/28,A6,PARIS vers PROVINCE,,48.47853,2.51532,130
77,2008/08/28,A6,PROVINCE vers PARIS,,48.47857,2.51529,130
77,2008/08/28,RD603,LA FERTE SOUS JOUARRE VERS MEAUX,,48.9587,2.977,80
77,2008/08/28,A4,STRASBOURG vers PARIS,,48.8314,2.6426,110
77,2008/10/10,RD408,DOUBLE SENS,,48.54866,2.75578,80
77,2008/11/07,RD402,DOUBLE SENS,,48.77978,3.05262,80
77,2009/08/12,A5a,MONTEREAU FAULT YONNE vers TIGERY,,48.61832,2.55419,110
77,2009/09/16,A5a,TIGERY vers MONTEREAU FAULT YONNE,,48.61834,2.55414,110
77,2013/10/07,RD344P,BAILLY ROMAINVILLIERS vers CHESSY,,48.844561,2.81354,90
77,2015/08/05,RD219,MONTEREAU FAULT YONNE VERS THOURY FEROTTES,,48.298,2.9475,80
78,2003/10/30,A12,TRAPPES VERS PARIS,,48.83313,2.08501,110
78,2004/09/30,RN10,PARIS VERS CHARTRES,,48.77026,1.98503,70
78,2005/07/01,RN184,CONFLANS STE HONORINE VERS ST GERMAIN EN LAYE,,48.97205,2.09043,90
78,2005/07/29,RD154,PARIS VERS MANTES LA JOLIE,,48.99572,1.93146,50
78,2005/07/29,RD190,MEULAN EN YVELINES vers MANTES LA JOLIE,,48.98981,1.84608,50
78,2006/08/24,A13,CAEN VERS PARIS,,48.9669,1.74721,110
78,2007/02/23,RD113,RUEIL MALMAISON VERS ST GERMAIN EN LAYE,,48.8676,2.1378,50
78,2007/07/09,RN191,ABLIS VERS ETAMPES,,48.46081,1.8927,80
78,2007/09/20,RD113,MANTES LA JOLIE VERS BONNIERES SUR SEINE,,49.0194,1.61083,50
78,2007/12/03,A86,Dreux vers Creteil,,48.77981,2.18948,110
78,2007/12/07,RD983,limay vers septeuil,,48.97834,1.72017,70
78,2008/02/19,RD30,Achères vers Poissy,,48.94527,2.06125,70
78,2008/03/21,RN10,RAMBOUILLET VERS PARIS,,48.72478,1.89152,70
78,2008/04/17,RN13,ST GERMAIN EN LAYE VERS PARIS,,48.8867,2.0984,50
78,2008/07/28,RN10,PARIS vers CHARTRES,,48.7812,2.01914,90
78,2008/12/10,A86,CRETEIL VERS DREUX,,48.77981,2.18953,110
78,2008/12/10,RD308,ST GERMAIN EN LAYE vers MAISONS LAFFITTE,,48.9425,2.124,50
78,2008/12/11,RD446,JOUY EN JOSAS vers VERSAILLES,,48.7639,2.1645,50
78,2008/12/24,RD190,ST GERMAIN EN LAYE vers TRIEL SUR SEINE,,48.9246,2.0532,50
78,2009/06/02,RD186,VERSAILLES vers ST GERMAIN EN LAYE,,48.83428,2.1123,70
78,2009/06/26,A86,Rueil vers Versailles,,48.83959,2.14524,70
78,2009/06/26,A86,Rueil vers Versailles,,48.83959,2.14525,70
78,2009/06/26,A86,Rueil vers Versailles,,48.83959,2.14526,70
78,2009/07/01,A86,Versailles vers Rueil,,48.83959,2.14521,70
78,2009/07/01,A86,Versailles vers Rueil,,48.83959,2.14522,70
78,2009/07/01,A86,Versailles vers Rueil,,48.83959,2.14523,70
78,2009/10/30,RD186,ROCQUENCOURT VERS VERSAILLES,,48.81761,2.12223,50
78,2009/11/12,RN13,PARIS vers ST GERMAIN EN LAYE,,48.88705,2.1003,50
78,2011/01/09,A86,CRETEIL vers NANTERRE,,48.81291,2.15921,70
78,2011/01/09,A86,CRETEIL vers NANTERRE,,48.81291,2.15922,70
78,2011/01/09,A86,CRETEIL vers NANTERRE,,48.81291,2.15923,70
78,2011/01/09,A86,NANTERRE vers CRETEIL,,48.81291,2.15924,70
78,2011/01/09,A86,NANTERRE vers CRETEIL,,48.81291,2.15925,70
78,2011/01/09,A86,NANTERRE vers CRETEIL,,48.81291,2.15926,70
78,2011/01/09,A86,CRETEIL vers NANTERRE,,48.79863,2.16321,70
78,2011/01/09,A86,CRETEIL vers NANTERRE,,48.79863,2.16322,70
78,2011/01/09,A86,CRETEIL vers NANTERRE,,48.79863,2.16323,70
78,2011/01/09,A86,NANTERRE vers CRETEIL,,48.79863,2.16324,70
78,2011/01/09,A86,NANTERRE vers CRETEIL,,48.79863,2.16325,70
78,2011/01/09,A86,NANTERRE vers CRETEIL,,48.79863,2.16326,70
78,2011/01/09,A86,NANTERRE vers CRETEIL,,48.78416,2.15621,70
78,2011/01/09,A86,NANTERRE vers CRETEIL,,48.78416,2.15622,70
78,2011/01/09,A86,NANTERRE vers CRETEIL,,48.78416,2.15623,70
78,2011/04/08,RD27,CLAIREFONTAINE EN YVELINES vers RAMBOUILLET,,48.642804,1.858657,50
78,2011/04/29,RD185,VILLE D AVRAY vers VERSAILLES,,48.809,2.1479,50
78,2011/10/08,RD13,DOUBLE SENS,,48.766,1.9059,50
78,2011/12/08,RD53,VELIZY VILLACOUBLAY vers VIROFLAY,,48.792,2.1795,70
78,2012/06/14,RD938,Versailles vers Toussus le Noble,,48.78,2.1314,50
78,2012/09/04,RD185,Versailles centre vers Ville-d'Avray,,48.805,2.1339,50
78,2012/09/04,RD185,VILLE D AVRAY vers VERSAILLES,,48.805,2.1339,50
78,2013/06/03,RN186,VERSAILLES vers ST GERMAIN EN LAYE,,48.877,2.1067,50
78,2016/04/15,N184,CONFLANS STE HONORINE vers ST GERMAIN EN LAYE,,48.90546,2.0739,50
79,2005/04/13,RD743,PARTHENAY VERS NIORT,,46.57141,-0.29703,70
79,2005/06/07,RD 938,THOUARS vers PARTHENAY,,46.9174,-0.19629,80
79,2005/08/01,RN248,DOUBLE SENS,,46.24247,-0.52535,80
79,2005/12/06,RN11,NIORT VERS LA ROCHELLE,,46.19021,-0.66783,80
79,2005/12/29,RD650,DOUBLE SENS,,46.26278,-0.46651,70
79,2006/07/11,RD611,POITIERS VERS LA ROCHELLE,,46.32149,-0.41641,90
79,2007/01/16,RD611,POITIERS VERS NIORT,,46.3403,-0.39921,90
79,2007/01/17,RD611,NIORT VERS POITIERS,,46.34057,-0.39667,110
79,2007/03/16,RN149,PARTHENAY VERS LA FERRIERE,,46.65385,-0.09429,80
79,2008/08/28,RD938,Brion près Thouet vers Thouars,,47.02644,-0.19586,80
79,2008/09/02,RD938,PARTHENAY vers THOUARS,,46.72327,-0.23804,80
79,2008/10/17,RD744,DOUBLE SENS,,46.66365,-0.61332,80
79,2008/10/31,RD938 ter,BRESSUIRE vers THOUARS,,46.87371,-0.35879,80
79,2010/11/19,RD611,POITIERS vers NIORT,,46.418,-0.1918,50
79,2010/11/19,RD950,ST JEAN D ANGELY vers MELLE,,46.12,-0.2389,80
79,2012/06/21,RD938,DOUBLE SENS,,46.593,-0.2155,80
79,2012/08/20,RD938,Parthenay vers Thouars,,46.963,-0.2097,50
79,2012/08/20,RD948,SAUZE VAUSSAIS vers MELLE,,46.191,-0.0563,70
79,2012/09/26,Face au n° 373 avenue de Limoges,Melle vers Niort,,46.317,-0.4312,50
79,2012/11/27,RD744,CERIZAY VERS MAULEON,,46.837,-0.6833,80
80,2003/11/05,A1,PARIS VERS LILLE,,49.95842,2.85479,130
80,2004/03/30,RN25,ABBEVILLE VERS LONGUEAU,,49.92349,2.32861,110
80,2005/03/16,RD929,DOUBLE SENS,,49.97147,2.54485,80
80,2005/03/16,RD1001,ABBEVILLE VERS BOULOGNE,,50.1519,1.81982,70
80,2005/04/12,RD1017,DOUBLE SENS,,49.75086,2.81715,80
80,2005/05/18,RD1001,YZEUX VERS FLIXECOURT,,49.98705,2.11386,80
80,2005/12/16,RN25,DOUBLE SENS,,50.0692,2.32338,90
80,2007/04/30,RD210,DOUBLE SENS,,49.753,2.18313,80
80,2007/09/28,RD1015,DOUBLE SENS,,49.99945,1.53853,80
80,2007/09/28,RD1029,DOUBLE SENS,,49.87371,2.71665,80
80,2007/10/15,RD940,DOUBLE SENS,,50.25414,1.66159,80
80,2008/03/31,A1,Lille vers Paris,,49.94314,2.85223,130
80,2009/12/09,RD1017,DOUBLE SENS,,49.64888,2.75215,80
80,2010/09/23,RD1,Corbie vers Amiens,,49.897,2.4868,80
80,2010/09/23,RD1001,DOUBLE SENS,,50.32,1.7503,80
80,2010/11/10,RD1001,DOUBLE SENS,,49.778,2.25,80
80,2010/12/10,RD936,DOUBLE SENS,,49.981921,1.600837,80
80,2011/06/09,RD40,ST VALERY sur SOMME vers ABBEVILLE,,50.157,1.7391,90
80,2012/02/03,RD919,DOUBLE SENS,,49.9603,2.38441,80
80,2012/10/12,RD1017,DOUBLE SENS,,49.898,2.9226,80
81,2004/12/15,RD926,DOUBLE SENS,,43.56791,2.03059,70
81,2005/02/28,RD112,LAVAUR vers CASTRES,,43.68225,1.85319,80
81,2005/04/15,RD999,DOUBLE SENS,,43.92146,2.21311,70
81,2005/04/26,RN2088,CARMAUX VERS ALBI,,43.99942,2.16705,80
81,2005/05/30,RD42,DOUBLE SENS,,43.58748,1.79932,80
81,2005/10/17,RD612,DOUBLE SENS,,43.88208,2.17063,80
81,2006/06/15,RD999,ALBI VERS MONTAUBAN,,43.9196,1.60429,80
81,2006/08/24,RD999,MONTAUBAN VERS ALBI,,43.90955,1.79921,80
81,2007/01/15,RD612,DOUBLE SENS,,43.67891,2.22083,80
81,2007/02/19,RD988,DOUBLE SENS,,43.87278,1.83694,80
81,2007/04/09,RD631,DOUBLE SENS,,43.75564,1.83712,80
81,2007/11/18,RN88,Albi vers Carmaux,,43.96119,2.17115,70
81,2007/11/18,RN88,Carmaux vers Albi,,43.96172,2.17169,70
81,2007/12/17,RN126,CASTRES vers TOULOUSE,,43.56642,1.89653,80
81,2008/07/04,RD964,Graulhet vers Gaillac,,43.85732,1.92803,80
81,2008/09/26,RD84,DOUBLE SENS,,43.50427,2.01156,80
81,2008/09/26,RD85,DOUBLE SENS,,43.4532,2.02843,80
81,2008/11/17,RN88,Carmaux vers Toulouse,,43.94325,2.16475,90
81,2008/11/17,RN88,Toulouse vers Carmaux,,43.94343,2.16487,90
81,2008/12/04,RD83,DOUBLE SENS,,43.64046,2.19168,80
81,2011/03/24,RD612,LACABAREDE vers ALBINE,,43.469,2.5387,80
81,2011/04/22,RD999,DOUBLE SENS,,43.89822,2.39078,70
81,2011/05/12,RD964,GAILLAC vers GRAULHET,,43.782,1.9883,80
81,2011/09/30,RD600,CORDES SUR CIEL vers ALBI,,43.977,2.0885,80
81,2012/04/24,RD630,DOUBLE SENS,,43.748,1.7308,80
81,2012/04/24,RD612,DOUBLE SENS,,43.636,2.2242,80
81,2012/06/25,RD631,LABOUTARIE vers LAVAUR,,43.76781,2.0429,80
81,2013/04/29,RD622,DOUBLE SENS,,43.513,2.066,80
81,2013/05/31,RD600,ALBI vers CORDES SUR CIEL,,44.046,1.9998,80
82,2005/01/04,RD927,DOUBLE SENS,,44.12468,1.15088,70
82,2005/01/10,RD813,DOUBLE SENS,,43.93981,1.21917,80
82,2005/06/28,RD820,CAUSSADE VERS MONTAUBAN,,44.06671,1.41715,80
82,2005/07/25,RD958,DOUBLE SENS,,44.03106,1.23141,80
82,2007/02/26,RD926,DOUBLE SENS,,44.2155,1.73187,80
82,2007/04/10,A20,TOULOUSE VERS PARIS,,43.99928,1.36462,90
82,2008/02/25,RD927,DOUBLE SENS,,44.07468,1.28336,80
82,2008/03/21,RD813,DOUBLE SENS,,44.07771,1.09206,80
82,2008/04/14,RD928,DOUBLE SENS,,43.99464,1.3148,80
82,2008/04/18,RD999,Montauban vers Albi,,43.95618,1.44075,80
82,2008/04/30,RD928,DOUBLE SENS,,43.89726,1.02568,80
82,2008/06/20,RD21,DOUBLE SENS,,43.96876,1.35777,80
82,2008/09/05,RD115,DOUBLE SENS,,44.04369,1.44148,80
82,2008/09/15,RD3,DOUBLE SENS,,43.81315,1.1969,80
82,2009/01/28,RD820,CAUSSADE vers MONTAUBAN,,44.13588,1.50614,90
82,2009/02/04,RD820,Montauban vers Caussade,,44.13579,1.50635,80
82,2009/02/13,RD930,DOUBLE SENS,,43.91218,1.38433,80
82,2009/08/12,RD928,DOUBLE SENS,,43.95458,1.20599,80
82,2011/01/11,RD959,DOUBLE SENS,,44.056,1.3594,70
82,2011/03/16,RD926,DOUBLE SENS,,44.169,1.5809,80
82,2012/06/14,RD813,DOUBLE SENS,,44.092,1.0115,80
82,2012/06/14,RD49,DOUBLE SENS,,43.803,1.2919,80
82,2012/06/15,RD927,Moissac vers Montauban,,44.133,1.1878,80
82,2012/06/22,RD8,DOUBLE SENS,,43.976,1.4679,80
82,2012/10/24,RD958,Castelsarrasin vers Montauban,,44.033,1.1635,80
82,2012/11/05,RD26,DOUBLE SENS,,43.816,1.2489,80
82,2013/08/12,RD820,MONTAUBAN vers CAUSSADE,,44.102,1.463,90
83,2005/03/30,A57,TOULON VERS HYERES,,43.12813,5.97579,90
83,2005/05/10,A50,MARSEILLE VERS TOULON,,43.12562,5.89825,110
83,2005/07/21,RN98,TOULON VERS HYERES,,43.11342,6.12006,90
83,2005/10/28,RD560,DOUBLE SENS,,43.46718,5.86652,80
83,2006/02/06,RDN8,DOUBLE SENS,,43.21835,5.81183,80
83,2006/03/04,RD43,DOUBLE SENS,,43.38478,6.04887,80
83,2006/05/17,RD43,BRIGNOLES VERS CUERS,,43.27574,6.07178,90
83,2006/08/05,A8,PUGET SUR ARGENS VERS MANDELIEU LA NAPOULE,,43.54519,6.8259,110
83,2007/10/05,RDN7,FREJUS VERS LE MUY,,43.46272,6.6323,70
83,2008/10/08,RDN8,OLLIOULES vers TOULON,,43.13211,5.86711,70
83,2008/12/19,RD98,DOUBLE SENS,,43.25053,6.54954,80
83,2009/06/12,RD98,HYERES VERS LA LONDE LES MAURES,,43.125,6.17853,90
83,2009/07/15,RD43,DOUBLE SENS,,43.33468,6.08662,80
83,2011/03/30,RD61,DOUBLE SENS,,43.23483,6.61068,70
83,2012/01/19,RD559,ST CYR vers BANDOL,,43.156,5.7408,70
83,2012/02/02,RD98,DOUBLE SENS,,43.207,6.4842,80
83,2012/04/23,RDN7,DOUBLE SENS,,43.448,6.485,80
83,2012/07/05,au niveau du n° 986 de l'avenue de la mer,La Seyne sur Mer vers Sanary su Mer,,43.10086,5.823865,50
83,2012/08/01,n° 322 Promenade Général Charles De Gaulle (RD559),SANARY SUR MER Vers LA SEYNE SUR MER,,43.11,5.8124,50
83,2012/09/21,RD555,DOUBLE SENS,,43.49302,6.48663,70
83,2015/06/24,RD43,CUERS vers ROCBARON,,43.252,6.0651,70
84,2004/01/13,A7,AVIGNON VERS BOLLENE,,44.1232,4.79898,130
84,2005/02/05,RD907,ORANGE VERS AVIGNON,,43.94884,4.84067,90
84,2006/02/06,RD942,AVIGNON VERS CARPENTRAS,,43.98956,4.9038,90
84,2006/02/06,RD973,DOUBLE SENS,,43.86528,4.99709,80
84,2006/02/20,RD907,AVIGNON VERS ORANGE,,43.94887,4.84069,90
84,2007/02/09,A7,ORANGE vers SALON DE PROVENCE,,44.01694,4.88956,130
84,2007/03/12,RN7,CAVAILLON VERS AVIGNON,,43.90759,4.88861,90
84,2008/01/30,RD31,DOUBLE SENS,,44.06161,4.97622,80
84,2008/03/19,RD938,DOUBLE SENS,,43.88165,5.03972,80
84,2008/03/27,A7,LYON vers ORANGE,,44.1952,4.73481,130
84,2008/12/24,RD900,DOUBLE SENS,,43.86075,5.21596,80
84,2009/02/11,RD900,Avignon vers Apt,,43.88561,4.94633,80
84,2009/03/27,RD976,Roquemaure vers Orange,,44.11945,4.79765,70
84,2009/09/04,RD900,APT vers AVIGNON,,43.87427,5.05967,70
84,2009/09/09,RD900,AVIGNON vers APT,,43.87456,5.05697,70
84,2009/09/15,RD6,VEDENE vers CAUMONT SUR DURANCE,,43.93515,4.94792,70
84,2009/10/13,"Av. de Tarascon, 50 mètres avant le n°185",TARASCON vers AVIGNON,,43.92197,4.80944,50
84,2010/12/10,RD907,CAVAILLON vers AVIGNON,,43.928,4.8421,50
84,2011/01/04,RD973,CHEVAL BLANC vers MERINDOL,,43.757,5.1467,80
84,2011/01/06,RD6,CAUMONT SUR DURANCE vers VEDENE,,43.932,4.948,70
84,2011/04/15,RD976,VALREAS vers TULETTE,,44.335,4.947,80
84,2011/05/12,RD941,DOUBLE SENS,,44.391,4.9503,80
85,2004/12/20,RD137,DOUBLE SENS,,46.61224,-1.0395,80
85,2005/04/21,RD137,DOUBLE SENS,,46.92863,-1.26183,80
85,2005/07/05,RD160,DOUBLE SENS,,46.90872,-0.99762,80
85,2005/07/08,RD948,AIZENAY VERS CHALLANS,,46.82356,-1.77653,80
85,2005/07/19,RD753,ST JEAN DE MONTS VERS CHALLANS,,46.82249,-1.9746,80
85,2005/07/22,RD747,LA ROCHE SUR YON VERS LA TRANCHE SUR MER,,46.51872,-1.43204,80
85,2005/08/26,RD763,MONTAIGU VERS LA ROCHE SUR YON,,46.75917,-1.43079,110
85,2005/09/19,RD949,DOUBLE SENS,,46.47743,-1.6724,80
85,2005/11/26,RD746,DOUBLE SENS,,46.61558,-1.3551,80
85,2007/02/02,RD6,AIZENAY VERS ST GILLES CROIX DE VIE,,46.71917,-1.67347,70
85,2007/02/07,RD160,LA ROCHE SUR YON vers LA FERRIERE,,46.69849,-1.35048,80
85,2007/11/26,RD160,DOUBLE SENS,,46.67067,-1.459,80
85,2007/12/07,RD948,DOUBLE SENS,,46.87029,-1.93763,80
85,2008/05/26,RD148,FONTENAY LE COMTE vers STE HERMINE,,46.48762,-0.89853,80
85,2008/06/04,RD937,DOUBLE SENS,,46.79908,-1.4472,80
85,2008/10/13,RD949,DOUBLE SENS,,46.47485,-1.07412,80
85,2008/10/28,RD938TER,Vix vers Fontenay le Comte,,46.4282,-0.83563,80
85,2008/12/11,RD37,DOUBLE SENS,,46.7049,-1.4162,70
85,2008/12/19,RD32,DOUBLE SENS,,46.65887,-1.81691,80
85,2009/07/16,RD58,DOUBLE SENS,,46.92318,-1.88663,80
85,2011/02/11,RD747,LA TRANCHE SUR MER vers MOUTIERS LES MAUXFAITS,,46.366,-1.4172,90
85,2011/04/14,RD137,DOUBLE SENS,,46.754,-1.0972,80
85,2011/10/28,RD753,DOUBLE SENS,,47.00293,-1.15165,80
85,2012/09/13,RD753,DOUBLE SENS,,46.859,-1.8101,50
85,2012/09/26,RD69,DOUBLE SENS,,46.761,-1.9375,80
85,2012/09/28,RD758,DOUBLE SENS,,46.947,-2.0249,80
85,2012/10/26,RD32,DOUBLE SENS,,46.812,-1.8799,80
85,2012/12/06,RD32,Olonne sur Mer vers Vaire,,46.592041,-1.758629,80
86,2003/11/04,A10,BORDEAUX VERS PARIS,,46.55483,0.28342,130
86,2003/11/28,RD910,CHATELLERAULT VERS POITIERS,,46.62896,0.35564,70
86,2005/04/18,RN149,DOUBLE SENS,,46.63122,0.24254,80
86,2005/07/21,RD910,CHATELLERAULT vers POITIERS,,46.72308,0.42488,90
86,2005/11/03,"83, AVENUE DE PARIS",POITIERS VERS CHATELLERAULT,,46.59743,0.33714,50
86,2005/12/18,RD951,LE BLANC VERS POITIERS,,46.55887,0.46534,80
86,2006/09/04,RD749,DOUBLE SENS,,46.76202,0.55254,70
86,2006/11/13,RD347,DOUBLE SENS,,46.66415,0.27807,80
86,2007/02/01,RD347,DOUBLE SENS,,46.75884,0.1973,70
86,2007/04/30,A10,PARIS VERS BORDEAUX,,46.56029,0.28586,130
86,2007/12/11,RD749,chatellerault vers richelieu,,46.84953,0.49934,70
86,2008/01/07,RD741,DOUBLE SENS,,46.4052,0.39163,80
86,2008/03/03,RD162,ST BENOIT VERS POITIERS,,46.58836,0.3628,50
86,2008/10/13,RD725,DOUBLE SENS,,46.8157,0.44463,80
86,2008/10/28,RD725,DOUBLE SENS,,46.82493,0.6463,80
86,2008/11/13,RN147,DOUBLE SENS,,46.34625,0.79308,80
86,2008/11/17,RN149,Parthenay vers Poitiers,,46.65967,0.05697,80
86,2011/04/18,RD725,CHÂTELLERAULT vers LENCLOÎTRE,,46.816,0.34,70
86,2011/05/19,RN147,DOUBLE SENS,,46.404,0.7122,50
86,2011/05/19,RD162,VOUNEUIL SOUS BIARD VERS LES COURONNERIES,,46.555,0.3358,70
86,2012/02/17,RD727,LUSSAC LES CHATEAUX vers MONTMORILLON,,46.416236,0.839839,70
87,2005/01/04,RD941,LIMOGES VERS CLERMONT,,45.82512,1.2882,50
87,2005/01/18,RN21,LIMOGES vers PERIGUEUX,,45.80565,1.23703,50
87,2005/03/01,RN145,GUERET VERS BELLAC,,46.12279,1.06388,50
87,2005/03/22,RN145,DOUBLE SENS,,46.16704,1.14424,50
87,2005/05/02,Boulevard Schuman,A20 vers Limoges,,45.86655,1.27666,70
87,2005/06/06,A20,PIERRE BUFFIERE vers PARIS,,45.82851,1.28269,90
87,2005/06/15,BOULEVARD DE BEL AIR,LIMOGES VERS PERIGUEUX,,45.82164,1.24382,50
87,2006/07/01,RN520,DOUBLE SENS,,45.8917,1.2553,80
87,2006/07/01,VOIE DE LIAISON SUD,RUE DE NEXON VERS QUAI ALLENDE,,45.81461,1.25385,50
87,2006/12/05,A20,TOULOUSE VERS PARIS,,45.69846,1.36063,110
87,2007/09/26,RN147,Limoges vers Bellac,,46.05168,1.11844,70
87,2007/11/15,RN145,DOUBLE SENS,,46.19877,1.29332,50
87,2007/12/20,A20,PARIS vers LIMOGES,,46.00455,1.33776,110
87,2008/02/01,RD79,LIMOGES vers AIXE SUR VIENNE,,45.82071,1.19368,80
87,2009/02/03,RN147,DOUBLE SENS,,45.98402,1.15898,70
87,2009/06/18,RD951,DOUBLE SENS,,45.8692,1.11608,50
87,2009/07/22,RN21,DOUBLE SENS,,45.63934,0.9855,80
87,2011/02/28,RN147,POITIERS vers LIMOGES,,46.171,0.95,80
87,2011/04/04,RN147,LIMOGES vers POITIERS,,46.164,0.9601,70
87,2012/10/29,RN520 (rue du Port du Naveix),LIMOGES (centre) vers A20,,45.866607,1.276758,50
88,2005/01/07,RN66,DOUBLE SENS,,47.89996,6.72747,70
88,2005/02/22,RN66,DOUBLE SENS,,47.87434,6.83843,80
88,2005/06/06,RD424,MOYENMOUTIER VERS SENONES,,48.38485,6.9427,80
88,2005/06/21,RD417,GERARDMER VERS LE THOLY,,48.07877,6.78719,80
88,2005/09/20,RD46 (Route de Jeuxey),GOLBEY vers JEUXEY,,48.19455,6.45728,50
88,2007/03/09,RD46,DOUBLE SENS,,48.22701,6.51829,80
88,2007/10/25,RD11,DOUBLE SENS,,48.1522,6.56554,80
88,2009/01/16,RD11,DOUBLE SENS,,48.17329,6.51265,80
88,2009/02/27,RN159,ST DIE DES VOSGES VERS SELESTAT,,48.28282,7.12821,70
88,2009/07/27,RD417,Epinal vers Gérardmer,,48.07847,6.78879,80
88,2011/04/04,RN59,REMOMEIX vers BACCARAT,,48.274,6.9447,90
88,2011/05/06,RD165,DOUBLE SENS,,48.195,6.0469,80
88,2011/05/26,RD423,GERARDMER vers BRUYERES,,48.166,6.7762,50
88,2012/06/29,RD42,Epinal vers Archettes,,48.164,6.4545,50
89,2005/04/08,RD606,SENS VERS PARIS,,48.27963,3.21818,80
89,2005/04/08,RD606,AUXERRE VERS PARIS,,47.95532,3.45368,80
89,2005/04/23,RD606,AUXERRE VERS AVALLON,,47.5714,3.7817,80
89,2005/06/25,RN151,DOUBLE SENS,,47.63893,3.49286,90
89,2006/01/13,RN77,AUXERRE VERS ST FLORENTIN,,47.96298,3.72857,80
89,2006/03/16,RD606,PARIS VERS AUXERRE,,48.16183,3.30191,80
89,2006/05/24,A6,LYON VERS PARIS,,47.73905,3.73158,130
89,2007/07/02,RN77,AUXERRE vers TROYES,,48.06668,3.81182,80
